transaction_id,customer_id,transaction_dt,amount,payment_method,status,notes
7e6d6a0b-7228-4ae1-8f42-e0c015c5755d,bf0bf07e-c977-4138-a352-f643e6c908b6,2024-11-22 03:05:25,96.48,Credit Card,Settled,amet labore ex amet ipsum ut ad aliquip
bc27c7e4-fd6b-47a3-af95-c6f1b470eb85,9daeb18c-9f24-49fa-acae-b4cbfa969eeb,2024-07-30 14:39:04,14.9,Credit Card,Settled,labore lorem ut tempor ut nostrud tempor magna
0512a4d6-7179-4b8a-ba26-2de14b20a6df,cb935a71-c45d-43b9-9ce6-efd2a6edc94a,2024-11-28 15:13:10,20.12,Debit Card,Settled,minim et laboris dolore ea lorem elit et
9c85ada7-fe27-45f2-9fad-246164e27026,dc6079f0-5bcf-4655-9c78-4bb549613eed,2024-08-16 23:37:40,57.05,Credit Card,Settled,ut veniam labore ut nostrud enim nostrud ipsum
12930c43-78ea-45ac-a9f1-740e5791684e,e6b2cc43-ad20-4a89-bbd4-1c0d1d47cc37,2024-07-13 22:58:14,81.4,Credit Card,Settled,veniam labore nisi minim veniam ut consectetur laboris
f4f03b24-6bb1-4177-bde9-096af44415d8,791ae24a-60e5-46b6-82e5-2dac1ae7b47d,2024-10-12 13:13:52,50.9,Debit Card,Settled,et enim nostrud ut consectetur elit ullamco ea
05396566-0a68-4a8f-a5eb-17ae5296e362,4ec75799-7b21-4e41-aaa6-c054f9715bfb,2024-04-19 05:11:04,93.64,Debit Card,Settled,ut sed incididunt aliquip tempor ad dolor quis
81e1a4c7-71fe-48fe-a2a5-26f9aa989757,71df7997-4b17-4140-94e4-14efd23a527b,2024-09-10 08:42:41,18.38,ACH,Settled,do dolor ea minim aliquip labore et ut
4c60a4b7-fe21-4615-ad4c-15eae7c34d10,6785e245-04ca-4990-9f29-dd24bc8da533,2025-05-02 13:07:59,105.77,Credit Card,Settled,dolor eiusmod ex nisi ut ex ullamco do
3382d067-b796-44df-affc-d11f7c54afcf,a94ffd22-c837-4523-bb10-053e81046be0,2025-05-08 08:40:50,122.92,Debit Card,Settled,nisi quis consectetur ad sed consectetur nisi ea
c4b0a66f-fb7a-4008-827e-c96c9832eccf,143eae1d-5694-45fd-8c17-711b6e072f6d,2024-03-19 05:21:21,32.65,Credit Card,Pending,magna magna enim et quis commodo adipiscing ex
f1fa857f-4ca2-4071-999b-0a0da3d4eac8,dd5f9730-67fc-494f-b051-152fb23f6f03,2025-08-12 14:12:40,5.63,Credit Card,Settled,ut adipiscing aliqua veniam ullamco minim consectetur ipsum
1d58723c-0ce8-487d-9fd3-c12ed81d59e2,9380bbc9-5a36-408f-b4cd-3d21adc214b2,2025-03-06 10:57:04,29.25,Credit Card,Settled,dolor exercitation aliqua incididunt labore veniam do do
e3c72fb6-be30-492c-b59a-06da01b731e5,5b6a2cab-1561-4f7f-889e-b0470e7a60f3,2025-02-28 15:54:28,151.47,Credit Card,Settled,nostrud sed consequat enim dolor incididunt consequat minim
f82e6afc-f81f-4a0b-b3fc-9aad153df267,63dadb57-d900-4fd9-b1f2-43c9b58d2c51,2024-03-01 15:15:43,13.25,Credit Card,Settled,ea incididunt laboris veniam tempor ea dolor magna
17092195-106c-4fb7-b4a1-2a20a934c477,3c4d012b-c9a9-41a9-8922-157c267025fc,2025-03-31 03:53:24,53.24,Credit Card,Settled,ut sit veniam dolor ea consectetur tempor laboris
a57b5ec9-027f-4854-993a-b0e04467ff63,acafe6a6-852d-4690-b6fd-d45bc6cce7ab,2024-05-17 07:37:25,102.64,Credit Card,Settled,adipiscing aliquip amet et enim exercitation consequat enim
9991b4c8-a4de-4a7a-b6c8-d9a8cbd27d17,e4607f92-fe0a-4544-9a59-8953b5d1e93c,2025-04-12 09:03:42,42.93,ACH,Settled,consequat nisi lorem labore aliquip quis elit ut
83abcfe9-f963-4364-8ad1-f75a513aa29d,fb303fc0-d678-4fdd-b65f-da3e988f57c0,2025-02-10 10:53:43,165.88,Debit Card,Settled,laboris nostrud eiusmod ea aliqua nisi quis elit
c7fca807-6b74-4ac6-9f52-11692e533443,37e0785b-3ddc-496e-84e8-42c9fc930068,2025-09-03 13:03:33,24.92,Credit Card,Pending,ullamco ut tempor ut ea sed magna adipiscing
d3aafa25-5a2a-4f82-b657-850b39808e22,49705afd-c6db-4c8d-b5d1-eef7d035eb12,2024-11-13 23:17:24,82.33,Debit Card,Settled,incididunt ut ipsum do incididunt sit sed magna
d9c4eb9d-8c50-4d98-a4a8-a39ac3892edf,e84f1828-a37f-40f9-86d7-c5a946761036,2025-01-01 02:29:33,58.21,Credit Card,Settled,exercitation lorem ex minim tempor lorem ullamco do
9e8112ca-2e4d-48ec-afcb-7962cb244653,31b75c07-0b89-400c-8365-0a70e88e2094,2024-03-14 08:46:07,19.03,Debit Card,Settled,ullamco ipsum dolore nostrud magna ut ut aliqua
f4431266-8ba3-49e0-96c9-63cc5d735cf8,68478d7c-7083-4cfc-8ca0-1d916e97f2e9,2024-09-24 03:51:06,24.95,Debit Card,Settled,nisi nostrud aliqua dolor ipsum consectetur ut eiusmod
104de6ea-4198-4b05-aedd-421a13064e2c,fa4cc916-4eb8-4c69-8e71-80329b0868dd,2024-08-13 06:28:45,12.37,Credit Card,Settled,magna et aliquip tempor nisi consequat adipiscing ad
46f0f64c-e1d1-4233-b1b9-d2a649297e50,707ddfc5-755d-4972-8cdf-0a8eee0fd601,2024-04-25 04:18:56,52.31,Cash,Settled,consequat do commodo ut dolor consequat aliquip consequat
fde1e93c-ab96-4598-8759-00dee0518f8e,de33932e-c5b7-4793-a8bb-6b8f0d71d82d,2024-08-06 12:07:55,37.6,Credit Card,Settled,consequat do minim nisi ut commodo quis enim
b7de4989-1e09-4f56-9a4e-64989b8e1c0d,84689cc6-4a8a-40f8-ba9f-180c9fce8533,2025-08-01 05:49:40,66.3,ACH,Settled,dolor amet minim consequat dolor labore ut minim
a6ecf337-1937-49fd-b681-020139417800,aaaa22d9-9575-4153-822b-5e1e3da3cc48,2025-03-27 19:59:02,39.28,Credit Card,Settled,ipsum labore minim exercitation ut consequat eiusmod ut
16b57848-f6fd-4e1d-957a-236e3c2316f6,142fa7e6-5e05-484b-ab6d-2d9ce4bbbc45,2024-12-23 08:36:12,16.5,Credit Card,Settled,tempor minim nostrud ut exercitation eiusmod ut laboris
a5814778-ee76-45b6-8675-f9579ee3d5a7,313c4ead-fa2f-4ceb-9790-32994593275b,2024-12-09 06:45:12,33.22,Credit Card,Settled,magna amet dolore enim magna ut sed amet
091dd9e8-c115-473e-868e-8086d4edcd70,602981f6-2034-423f-a21e-93b4a142bcea,2025-05-13 17:47:32,95.29,Credit Card,Settled,ut sed ipsum ipsum consectetur veniam ad consectetur
aebdd048-e3fd-4711-a82b-4559ab68be12,9cafd7fd-4496-4ff9-bca9-89d191424b3f,2024-10-14 05:54:18,34.44,Debit Card,Settled,aliquip incididunt ex et commodo laboris adipiscing quis
79b7469f-aadf-48e2-9797-b6c673e6c60d,53213965-5631-467b-9cdf-7997d1e654ea,2024-10-25 22:43:30,62.52,Credit Card,Settled,ipsum amet adipiscing ut minim enim ex nisi
2947940d-6039-4d9b-9fab-6cdb44261f13,e439dcd9-1f71-445e-9e5f-17c19fc7d4cb,2025-05-07 17:57:26,71.49,Credit Card,Settled,dolor eiusmod consequat magna do consectetur et sit
78c664e8-2886-4317-af50-06ab727e8815,9f1c90e4-dbe0-4911-9b52-15d9b6f55ffe,2024-01-03 19:53:27,81.03,Credit Card,Settled,ea ad ea lorem eiusmod ex tempor nostrud
c01b14da-7a67-4a68-8f09-70792bb3b19b,c04d08bc-5a70-4bea-bac5-98c123977e78,2025-05-05 13:46:16,52.04,ACH,Settled,eiusmod nostrud quis et ut ullamco ut consectetur
6a7a5adf-20b0-4b98-aeed-c36c726f6348,0ca0769e-5b5d-409c-9ce6-8e489f253f92,2024-01-27 02:38:52,31.9,ACH,Settled,quis nostrud adipiscing tempor aliqua eiusmod commodo enim
a2a8303e-7712-4dd2-91a8-639007d93840,63a1b3f1-3c83-402b-ba53-96ff9f8d8d73,2024-10-05 03:28:57,89.68,ACH,Settled,enim nisi consectetur tempor consectetur eiusmod ex magna
9202b123-761e-4552-9163-17d75ff26cea,6819ba76-c259-4306-b119-0e4cd98eee05,2024-05-06 20:58:07,7.98,Credit Card,Settled,lorem ut dolor ullamco tempor lorem dolor minim
b575a64a-5081-42e2-a762-33df57405c15,9a57f0ad-7bb0-43fd-86f1-f69ef99956ab,2025-03-22 01:50:29,29.39,Credit Card,Settled,enim nostrud ut ipsum consequat dolore consectetur veniam
108b5623-7853-47ad-b9fb-2cd0cd920e0d,160145e3-4543-467e-81ba-2613d173ad9f,2024-09-05 17:28:06,79.27,Credit Card,Settled,nisi aliqua elit nisi sed do ullamco magna
10a63733-2776-4953-93a1-bba961b477cf,8fa1849f-aede-4dfb-a4c3-68af58f03df6,2025-05-08 16:41:08,75.19,ACH,Settled,ut aliquip dolore incididunt ut ut exercitation amet
9a25f501-2e1c-4a8e-aa6e-3992d676047d,236246b8-2747-4355-a330-f2876798d20b,2024-09-20 20:29:55,106.63,Credit Card,Settled,ut do elit dolore aliqua ea ut amet
172aa004-35f7-4c33-9b73-4be60ce3cbb0,2cc263c6-7f45-4805-a9d0-f1de0213152d,2024-09-08 00:48:19,101.32,ACH,Settled,dolor incididunt lorem labore ullamco ut minim adipiscing
b984147d-e393-4bbe-88d6-891715532e02,79291af7-898c-4755-8cc8-55eb05bc7d90,2024-02-16 23:03:22,17.12,Credit Card,Settled,laboris sit ea tempor ut laboris enim do
8a9eb251-7e71-418a-b249-e570011f4141,d613a6d9-4993-4b1c-b3e2-7295b91712da,2024-04-11 00:08:23,79.99,ACH,Settled,commodo aliquip lorem magna enim adipiscing dolore sed
ca21cee9-040e-4981-bef9-41e8a0553444,823f8429-a057-466c-9c67-988bc96cf6e9,2025-03-16 02:04:08,28.11,Credit Card,Settled,dolore quis tempor et quis sed adipiscing aliquip
f7e158ff-28fe-449f-ae3d-1cacaaf90b9c,d9dff510-9c0e-4437-aa92-ada5d3659f15,2025-07-14 20:06:07,61.26,Cash,Settled,magna lorem quis veniam ad tempor elit lorem
29d25bb3-2c71-41e4-bc08-80db8f3c49f7,003ed277-a7de-49b1-ae95-fe7188ce02d0,2025-07-30 16:03:02,97.09,Credit Card,Pending,aliqua minim laboris consectetur do et sit magna
df56e59d-5e8f-4270-aeb0-4d9cc01333ad,973682e1-7010-4f97-acc3-06a1af22f0d5,2024-12-23 00:23:53,52.78,Credit Card,Settled,quis elit ex enim veniam consectetur ea ex
27f4b96f-dff7-4ecd-9113-6eac0acca8b2,7a9f72a9-616d-4807-a148-95298dcb9c53,2025-05-14 22:34:00,18.57,Debit Card,Settled,et ex dolor sed ullamco magna magna ex
1e2387a5-e60a-4b00-97c6-66c2cd78fe8e,8009d64b-684e-41a1-96ee-78062770a0de,2025-01-05 09:09:17,136.89,Credit Card,Settled,minim elit ad incididunt enim dolor enim sed
7993a231-20f8-4f04-a95e-c10d3857abf3,4d95ed31-4151-411d-94b9-f56419b6ab25,2024-09-07 19:26:25,174.51,ACH,Settled,nostrud aliqua ut dolor lorem sit dolore et
651428d8-c659-42e9-b716-c215b5c9f20f,5ea43a4d-c772-4ce2-bab8-bfa7f47fa600,2025-03-21 21:36:42,74.12,Credit Card,Settled,quis ipsum dolore elit aliqua magna nostrud ea
4cdff7c7-e3ae-4c95-b20d-b1e62ca0ce7e,96c204f5-9167-4f87-aca8-4b4124abf1be,2025-06-28 18:08:04,93.3,Credit Card,Pending,dolore nostrud magna sed ipsum quis consectetur et
448181b4-2f60-45a6-9470-36db6deb1ca8,42a01215-b0de-4471-838a-359f65403f96,2024-08-09 01:47:50,85.88,Credit Card,Settled,dolor ad aliquip ut et et ad labore
010ec799-6c82-4af7-af4d-33fa4fd4fe8b,dcaa5fea-56cd-413e-89f4-665080a64bf7,2025-03-31 05:59:53,92.95,Credit Card,Settled,consequat incididunt labore ut dolor lorem magna laboris
89b8dbc1-7c86-4e43-8a3a-0e8b1bb06aa2,52711156-a8d6-414e-87dc-510f4fcc672c,2024-05-16 13:35:14,36.46,Credit Card,Settled,lorem magna sed ullamco tempor sit sit exercitation
d1330211-0360-4d04-8795-4950461cde87,3bf80c64-85b1-4c96-931a-e9f40464f380,2024-02-06 06:01:17,42.81,Debit Card,Settled,ad ex commodo ad magna commodo incididunt ut
3509a15b-e20b-4867-894d-6eb567bbd4c0,0b73b348-e29b-492a-ae02-59cf2222de95,2025-04-12 22:09:38,29.21,ACH,Settled,ea sit ut magna consequat eiusmod dolore dolor
623f44cf-138a-4e28-9241-1107f71febc0,da641468-00bd-48f8-9f5d-5f7a8f0704e2,2024-11-30 17:41:35,72.64,Credit Card,Settled,labore consequat commodo laboris quis sed sit dolore
7abb6089-36ce-49e4-9f2c-a54125a95ae9,e56bf5be-df6e-449d-998e-4737a9459671,2025-06-20 14:26:56,58.35,ACH,Settled,et magna incididunt do ullamco sit sit nisi
eed873ec-51ef-4829-8900-154fbe9dd008,99223f9d-0461-4187-b288-05877a9ccea2,2024-07-23 14:15:23,48.41,Credit Card,Settled,ut consequat ex ea aliqua aliquip enim ex
014a542b-7771-497d-a463-2572648e66e6,b6c101a2-6f01-4ad0-b0c6-9c224924e7ff,2025-08-02 21:03:23,62.63,Credit Card,Settled,magna dolore dolor aliqua labore consequat ex enim
5d8fb5d7-5ac8-4af3-9eac-5d91800f0ac8,fc684172-78f3-4470-850b-990df58e59b4,2024-01-14 04:12:21,49.73,Credit Card,Settled,sit laboris incididunt ipsum veniam quis nostrud elit
59d11a96-c584-4427-b720-0a03df8f22cd,1caa3fb6-fae5-4944-ac68-e5ea15904981,2024-02-23 09:59:13,45.69,Credit Card,Settled,ad sed sit ullamco tempor ad ullamco ut
641435ee-0129-4b1d-870e-af2054a72865,5a357bdb-49d1-4d60-8a67-45b4796db3e2,2024-02-29 21:23:23,83.57,Credit Card,Settled,amet eiusmod et ut ea enim ut lorem
07f69fae-93ba-40a2-8b9c-5275ceaa2abd,6c6d205d-09e4-48d7-b37f-d15245159ef1,2024-12-02 04:17:27,39.34,ACH,Settled,sit sed ut et aliquip minim lorem elit
9dddc9e8-2a1b-4cf2-8893-1ebf9fb27e9d,0905ec44-1730-40c6-9bb7-49dbf958fbb3,2025-08-13 07:11:41,64.5,Debit Card,Settled,aliquip labore dolor consequat enim quis consequat ut
b3b75e0d-aefa-4bce-9818-61493f437a42,098d822d-060a-4dd8-b0ca-5dd6dab5b45d,2025-03-29 14:45:13,50.62,ACH,Settled,consequat incididunt lorem adipiscing ut enim laboris labore
d2a1d101-4461-49e1-9554-84ba38dabdce,f59f2c2b-8286-4c9e-8b2c-629b63484b87,2024-09-05 16:54:00,46.21,Debit Card,Settled,dolor ipsum magna ea do ex adipiscing aliqua
8033d6b3-d6ac-4918-a30d-a4ef899b0396,baa7edda-82d4-43a8-83b1-e6baa449ba37,2025-09-08 07:46:39,112.16,Credit Card,Settled,sit nostrud lorem consequat laboris commodo enim sed
8122cf7c-5922-435b-82dc-4cbec0bb8cbb,23fdaccc-85f4-42c6-98f3-b5dc6cf76f13,2024-05-07 17:32:13,116.8,ACH,Settled,lorem quis ut ex nisi ad veniam sed
440fc4f4-ead6-485d-a37d-e49047a21d2b,8190dc91-7381-44ab-9d38-c4a13e1c99a0,2024-11-15 19:12:18,41.7,Cash,Settled,consequat ipsum et commodo consectetur magna quis aliqua
ec644f77-aa16-49dd-8faa-0ec1491c621d,1b52ef86-bd15-437c-adbb-3a5485933c24,2025-06-27 20:53:23,25.6,Credit Card,Pending,dolor ea exercitation ipsum ea ex enim labore
f18662a4-35c5-4969-a9bf-42cc4b2e67c0,3ba4871c-9b46-4e0c-9d8f-42748119cad9,2025-04-09 12:07:08,103.42,ACH,Settled,elit eiusmod tempor nisi sed enim commodo enim
b955a77d-fa53-409f-aeb4-b2ff8d55dcb5,098d822d-060a-4dd8-b0ca-5dd6dab5b45d,2025-01-23 02:45:55,32.57,ACH,Settled,enim eiusmod labore tempor consequat et magna ut
f1df3e33-4ccc-4a47-ace6-96b0a29cfc5d,9d4e0886-ff3d-43f0-82e0-cd48de99606d,2025-06-24 00:55:52,124.45,Debit Card,Settled,elit tempor ex eiusmod exercitation veniam dolore ad
389ebc79-1319-4466-95c3-0431a2fd56da,4ddf589f-0c0c-4746-8528-accc01d23c62,2024-01-22 17:44:19,188.23,Credit Card,Settled,magna enim ex ipsum ut ut ad adipiscing
78f105db-ccf9-4094-8fc6-a3c02cfbc887,6bd77875-1a78-425d-a36b-6889020ba5d1,2024-08-13 07:40:09,99.55,Credit Card,Settled,laboris ea sit laboris dolore ullamco eiusmod commodo
b37fee5d-a06c-41be-b585-503efee3514b,9a02e064-8f66-450b-8e6b-25f421233f57,2025-01-23 07:45:27,58.81,ACH,Pending,minim magna ea enim ea ullamco commodo ea
921a9994-69d5-44eb-9be5-f1dd23d7a805,dcaa5fea-56cd-413e-89f4-665080a64bf7,2025-05-29 02:53:30,36.36,Credit Card,Settled,magna magna sit tempor nisi ullamco amet veniam
3f7539c4-be42-4192-ae29-41557973da99,274acec4-1bbb-4d59-9d9e-a13279933542,2024-04-22 18:16:22,64.74,Credit Card,Settled,ut ipsum dolor dolore veniam enim ut laboris
57eafd1a-2bb9-42f4-93c4-73aa07be4809,d636a3ad-536d-457d-821c-ce3713572f8f,2024-06-28 07:15:21,93.32,Cash,Settled,lorem dolor eiusmod ut ex nostrud ex ut
5fb64cd2-78be-4e1d-98c0-aa14abc39d34,0966078e-5387-4ccd-b383-a3066aab8c8c,2025-02-13 19:42:51,54.12,Credit Card,Settled,do nostrud consequat veniam quis sit adipiscing labore
acbacd79-38f1-4729-ab03-6da18008938f,567ec403-04a3-4575-ba3c-ff68bdb22789,2025-05-19 01:53:56,108.37,Credit Card,Settled,dolore tempor veniam commodo ut nisi ut ut
d9c75bac-4cc9-4218-8dc8-1ba0dfe077cf,8fb91637-8afb-4d01-afce-177a1e2f9e31,2024-12-23 17:54:31,169.79,Debit Card,Settled,ut ut minim incididunt ut ipsum dolore quis
34e6ab1a-e01c-422f-818b-e0179fa52faa,192fb52b-5cb1-4440-9189-189a1d146730,2025-01-03 05:09:40,19.48,ACH,Settled,ut aliquip aliqua consequat veniam nisi sed magna
ca4f0d4a-5358-4b80-8e39-d2828d472c71,df66519b-de57-4cb3-9ed4-e1ce9c768b87,2025-08-20 09:39:17,58.97,Credit Card,Settled,labore eiusmod quis eiusmod aliquip consequat labore consectetur
acc77997-a626-46cb-ab3c-87010bc63ed3,9cecce11-73e0-4f1c-9898-a7a71d5a0c42,2025-03-20 10:43:18,19.26,Credit Card,Settled,aliqua ut dolore dolor et et ut incididunt
7d654499-eb2d-4a4c-bac7-0fb5d0976b24,29065529-b53b-480c-a524-6143599c9fee,2024-10-22 10:19:54,51.96,Credit Card,Settled,quis labore dolore elit nisi do ullamco ut
28084b60-cd2e-42ac-8d8d-eb0797dea680,c631bada-ac46-46e3-97cc-27987ca660f5,2024-04-13 18:01:45,122.42,ACH,Settled,do quis ipsum minim minim magna incididunt ut
35b8e28a-7e58-4100-86c1-e3f4dc5a6c2f,f9bcce73-74ea-4f9d-a3d1-43b7cdd412b1,2024-04-24 05:54:21,100.44,Credit Card,Settled,elit adipiscing dolor veniam aliquip commodo nostrud aliqua
a35cccc8-7bf7-47ae-a53f-c89a0e12511d,f8a14363-84a7-47d8-99af-538c9cb8ba86,2024-04-08 13:18:50,90.8,Credit Card,Settled,incididunt consequat minim laboris ad enim do aliquip
fcc870f2-9afc-416f-90b3-5a0c0cc42e94,80fb27a0-9a7a-4782-85b3-5c917e34879e,2025-01-04 04:07:59,81.37,Credit Card,Settled,ullamco ea minim aliquip tempor ullamco ut nostrud
e8df1603-3740-4cd0-976a-aaedb0ee8056,953bff72-0995-485e-8154-d2db7bc87bb5,2024-09-08 02:07:18,62.96,ACH,Settled,dolor ullamco dolor adipiscing sit commodo ut tempor
8cb45d13-78a4-4f87-a6be-493d373dcfd2,23fdaccc-85f4-42c6-98f3-b5dc6cf76f13,2024-09-13 22:26:05,31.97,Debit Card,Settled,magna aliquip consequat consectetur aliquip dolor nisi adipiscing
c945813c-26c1-4b6a-9e8b-4637aa90b6bb,ffb255b5-4421-443c-b879-25221d4d60fd,2024-09-28 00:39:42,42.63,Debit Card,Settled,adipiscing ut consectetur ullamco quis magna ad elit
c9029a44-979b-4981-8377-02b970c71d47,08d591f3-7843-441a-b503-55e061cfaa2a,2024-05-07 01:15:58,80.86,Debit Card,Settled,laboris adipiscing incididunt exercitation nostrud lorem do consequat
1db3085d-a02d-45ab-a0de-63c1d2fc2c4d,3ddfa15d-51c7-4407-9ae9-b34bf730a636,2024-12-16 02:31:38,58.38,Credit Card,Settled,incididunt ut ex minim dolor dolor laboris eiusmod
13dbe5d8-5651-4b4f-b4ed-d8cc369a891b,7f5bf62b-d700-4ea6-9b30-6ffcdf4cd779,2024-06-24 00:38:54,20.5,Debit Card,Settled,laboris ex ipsum ullamco quis exercitation consequat minim
b0b2b022-6743-4daa-b18b-2ed0d5fbc8f6,847142c9-ff84-41a1-991c-5c18b99f061b,2025-01-03 22:04:43,69.91,Credit Card,Settled,aliqua ipsum adipiscing enim dolor tempor ea consectetur
f6fafc8a-1020-45db-8c18-8d0459ab9f7b,18a2fc17-b69d-4e2f-9c7f-0ad56da1a3b6,2024-12-08 04:48:15,6.65,Credit Card,Settled,labore dolore ut incididunt aliquip aliquip do lorem
1d01f3a3-4222-4b73-b075-ff84fc419e6f,6acdc1fc-c48b-44fe-8a43-bbf44dbbf578,2025-01-27 06:57:06,81.62,ACH,Settled,commodo ut ut amet enim elit ullamco eiusmod
442e7eb2-6a41-413b-84ed-53c26cb24732,8e35a358-44a3-482c-92e3-95c574d017fe,2024-10-11 18:28:18,24.22,Credit Card,Settled,consequat enim aliqua ea eiusmod dolor ullamco ut
20e6442c-3dc0-4de2-b411-aad20efb64fd,a11645a8-2d7f-42f4-9153-1ccaca705d16,2025-06-15 13:10:51,81.22,Credit Card,Settled,et ad dolore elit eiusmod ut ut amet
9e0ad374-459e-4dfa-b0d7-35869cae5173,df404c19-1d40-4842-aacc-4f66434bdecf,2025-03-01 11:11:19,38.86,Credit Card,Settled,consectetur veniam lorem aliqua exercitation amet ut dolore
fa6bd735-7e66-43ed-9e52-26886fe1a76a,8c82c24f-38d3-4bf1-afde-df6bf362b1ef,2024-03-14 16:41:21,74.53,ACH,Settled,aliquip dolor laboris commodo ex magna enim commodo
96495f33-db6a-4938-8193-06bdd29787f9,23a0c824-1f7f-4b02-86cd-b3099d30d236,2024-04-01 16:04:35,29.01,ACH,Settled,ut tempor elit dolor consectetur nostrud lorem sed
c1ea24c2-6b2a-49a1-b4eb-26a783846a8c,c0b7b6b8-017c-4a3f-aa0d-6865353af518,2024-11-21 22:13:27,105.2,Credit Card,Settled,consectetur aliqua nisi enim nostrud magna ut commodo
15a70452-e72e-4c59-bc32-3059ef719d38,77d28ecc-6c77-4944-a2e0-3fddebfca6b5,2024-05-17 00:18:30,61.88,Credit Card,Settled,exercitation incididunt laboris do incididunt ipsum aliquip dolore
2a129b05-cdda-46cc-aac1-79d118aec764,84359fac-f097-470d-8413-df93de613cce,2025-02-18 15:31:10,14.96,Credit Card,Settled,dolor veniam nisi ex sit consectetur ut ad
08cdf424-d7dc-4566-be7c-d9136371d309,903caccb-daf7-4c81-ade1-dafb747e4f96,2025-04-24 13:35:05,10.51,Credit Card,Settled,lorem veniam ex dolor exercitation enim dolor ut
2f96f3fe-727f-45fe-b7d1-d5baa704c504,90ed67ef-c8cb-48b5-8829-1280c1895bd9,2025-07-19 19:02:22,31.97,Debit Card,Settled,dolore dolor ut magna eiusmod ea exercitation ipsum
faddac37-3140-4a21-8d4d-e4c099a459ea,e3144d70-8113-4eb7-9f10-2e87b5b8a778,2025-09-04 17:04:00,114.33,Credit Card,Settled,tempor ut laboris magna sit ex aliqua incididunt
03be46b4-9d57-4e7f-9ba0-d68c62eb0f75,88603f45-9d21-4fbf-91f6-d71081d9e8e5,2025-01-13 00:22:50,26.4,Credit Card,Settled,ut nostrud incididunt consequat aliqua adipiscing ullamco nostrud
8c6e277e-30df-4ac7-a783-34a6688ea872,948be14c-9359-45e1-9c07-0fdf22e379e4,2025-03-08 15:05:40,85.73,Credit Card,Settled,consectetur exercitation elit aliquip dolore veniam sed sed
c0fc900b-d14d-429d-a33c-ab9dee0a6061,a11645a8-2d7f-42f4-9153-1ccaca705d16,2024-09-27 10:40:32,12.17,Credit Card,Settled,eiusmod veniam aliquip labore commodo consequat amet ex
0c381ea9-69a1-4af0-b9fd-436feb1cd55b,8112b420-e469-4ce0-8c31-5e83b080094b,2024-08-01 00:40:29,104.22,Credit Card,Settled,magna elit eiusmod amet elit magna ut quis
4d97bb92-298e-4285-8512-fedea7faa234,6acdc1fc-c48b-44fe-8a43-bbf44dbbf578,2025-07-19 08:27:19,96.5,Credit Card,Settled,et dolore magna ad eiusmod aliquip lorem ut
6438268c-7a2d-4410-a14e-4be155ad5779,d45a62b7-3f83-4e5b-8c2b-6c532ec1f236,2024-10-28 07:38:35,91.79,Credit Card,Settled,enim eiusmod ut ut nostrud dolore incididunt dolor
3414225a-61b0-4ec0-97af-83e8941525fa,42a8bfba-adab-490d-8eae-04139b48c6ea,2025-06-14 18:27:41,21.64,Debit Card,Settled,elit enim tempor ea commodo ea aliquip enim
45f1263e-5a4f-4983-ae9f-94d40b3f8c3c,a5702500-3e7d-4dfd-8456-134404301aff,2024-04-25 19:14:39,95.74,Credit Card,Settled,dolor ut veniam aliqua do incididunt sit consequat
5cfe2a42-1dcd-4e34-a192-f29d65c718b0,cb935a71-c45d-43b9-9ce6-efd2a6edc94a,2024-09-03 12:34:25,109.34,Credit Card,Settled,ut lorem consequat minim dolore dolor do nostrud
dd94aa79-6059-40fd-bd1b-ac3410586a92,2092f9a0-f42e-485f-bb58-481f569cef89,2024-10-04 05:04:49,76.34,Credit Card,Settled,elit ex aliquip exercitation sit dolor quis consectetur
8e3cdbcc-b341-42ab-87ea-81e90be5c6ea,ba48d788-400f-4cf0-946e-1c91a7cfda58,2024-03-02 10:37:12,249.61,ACH,Settled,ut minim aliquip laboris consequat consectetur consectetur ut
9182d767-17ca-45f9-b910-2884f4f68319,fcdad9e6-480f-4f8f-b370-85482fa5f36d,2024-09-23 02:25:42,37.08,ACH,Settled,ullamco magna ad sit ut adipiscing dolore ut
24a33313-0ece-4a75-9f05-4c4614f51265,a4ac3ae6-e120-4ac8-981b-10313a700ae5,2024-07-12 21:40:57,59.26,Cash,Settled,do dolore enim ea veniam ipsum ex minim
6f33c774-2fd3-4e64-a87f-78cc1e87b380,4d9ea6df-6dbd-4ade-802d-d602d5dfc4af,2025-03-03 21:21:02,19.36,Credit Card,Settled,aliquip dolore sit minim minim magna ut magna
01e98fd8-de6a-4e0b-ac35-9eaba082f3d1,a4349b8f-ec29-4db7-bdcf-d8a21ab66879,2025-05-08 03:40:14,47.97,Credit Card,Settled,ea sed laboris minim ullamco eiusmod nostrud exercitation
9d045fec-236b-421e-a90e-4b0aabfc177d,3da47b30-39e2-4d8d-8da5-f8a57f173352,2025-06-05 17:31:18,35.67,Credit Card,Settled,adipiscing sit exercitation ex consequat lorem nostrud ipsum
