respondent_id,submitted_at,city,age,gender,channel,nps,sat_overall,ease_of_use,cs_response_time,feature_importance,open_feedback
d0d7a5b3-05a8-4357-bec3-57b59cdcc0ff,2025-07-04 14:53:38,Cincinnati,28,Woman,In-person,4,1,5,5,Security;Speed;UI,ex ut ut ullamco amet tempor labore commodo do consectetur ex sed enim dolore
9dc4049b-75ae-478d-aaa0-e914fc6bdb51,2025-06-29 16:50:09,Cincinnati,22,Man,In-person,8,2,1,4,Price;UI;Security,ut dolore commodo ex consectetur ut consectetur consequat nisi sit incididunt minim aliqua elit
93828860-0106-4b63-9414-c96cf4fd5396,2025-08-19 10:50:49,Cincinnati,63,Man,Mobile App,9,3,4,2,UI;Security;Integrations,incididunt ea commodo do consequat incididunt ea commodo adipiscing consequat ut consectetur aliqua ex
6793f894-acfe-4a8a-8af8-75cb75df332c,2025-08-11 22:53:21,Louisville,59,Woman,Web,8,5,5,7,UI,consectetur minim consectetur enim ea ut ad ut ea ut labore laboris enim laboris
24ed4054-611b-4b18-99f0-2eabf181d0bf,2025-06-02 15:05:33,Cincinnati,71,Man,Mobile App,7,3,3,7,Security,ex tempor aliquip ullamco ut aliquip consectetur nostrud exercitation adipiscing ut quis laboris nostrud
0481b040-4f1b-4eff-a497-47babcb0cad0,2025-07-13 05:23:09,Cincinnati,21,Woman,Web,8,5,3,7,Speed;Security,lorem ad amet sed ullamco ex sed enim eiusmod veniam laboris do amet nostrud
7196cd3d-dd1c-42c9-8238-a25f4b273f24,2025-07-06 11:17:05,Dayton,78,Man,Mobile App,7,2,3,3,UI;Speed,aliqua sit ea adipiscing veniam eiusmod veniam lorem dolore tempor veniam veniam dolore minim
444014aa-bd6c-45a0-97ff-f237f053390f,2025-07-24 02:41:14,Cincinnati,70,Woman,Mobile App,10,4,5,3,UI;Price,nisi dolore exercitation laboris labore incididunt ut quis et quis laboris do ipsum adipiscing
524f10d1-48f7-4900-8993-5087280e2a95,2025-07-03 19:50:06,Dayton,34,Man,Mobile App,4,3,2,5,Price,lorem laboris exercitation sit consectetur ut consequat aliqua do enim aliqua consectetur enim laboris
37dda03e-4e3f-46b6-9eb4-3f791923cb7a,2025-06-09 23:13:15,Cincinnati,76,Man,Mobile App,6,4,5,6,Speed;Price,adipiscing ut consequat ut consequat tempor adipiscing magna dolor dolore sit do laboris ex
45a69265-7f4f-4764-931e-02f5c24ddfe3,2025-08-06 14:14:41,Cincinnati,42,Woman,In-person,8,2,5,2,UI;Support;Security,enim dolore lorem quis veniam ut sed consequat incididunt et ea enim incididunt do
e490531f-528d-41a8-b48f-b607187cf764,2025-07-29 16:42:59,Cincinnati,52,Woman,In-person,4,3,4,4,UI;Speed;Support,ex ea dolor ad ad ut ipsum ea adipiscing ad do ut consequat labore
4ac5276a-de34-4ebd-b12e-8fa0ce024016,2025-08-16 02:11:05,Columbus,63,Man,Web,8,2,4,3,UI;Price;Integrations,labore magna do labore enim et commodo laboris ullamco tempor dolore lorem ad lorem
8e27a774-7d9b-478d-a9d7-c35de72bc756,2025-07-23 22:15:52,Dayton,19,Woman,Web,6,4,4,2,Speed;Price,consectetur aliqua incididunt labore amet lorem veniam consequat elit dolore sit ex et labore
d5590b4f-c586-4221-8456-a9a9177dd3ee,2025-08-11 07:07:39,Cleveland,65,Woman,In-person,2,3,3,4,Price,exercitation ullamco ullamco commodo veniam adipiscing aliquip ad elit exercitation magna consectetur tempor amet
71bf577e-a0cc-4310-a69c-a5736ba15925,2025-07-15 13:43:35,Cincinnati,18,Man,In-person,3,4,5,4,Integrations,incididunt nostrud nisi nostrud lorem tempor quis tempor adipiscing nisi tempor eiusmod tempor eiusmod
5d2c5079-6a16-4e9a-ad70-f2f9eb602ed3,2025-06-19 22:53:13,Cincinnati,73,Man,Web,9,4,5,4,Speed;Quality,eiusmod magna ad nostrud incididunt aliqua ad sed minim do dolore ut consectetur commodo
3019f955-f16e-4402-bcfb-7d28c016afeb,2025-07-30 03:17:42,Cincinnati,76,Man,Mobile App,10,3,2,6,UI;Speed;Price,labore do magna aliquip ut sit dolor tempor aliqua ut sed incididunt consequat tempor
3b0defa8-0b0f-4a54-be3a-48e464d49152,2025-09-03 08:44:49,Dayton,67,Man,Web,8,3,3,4,Integrations;Speed,enim ex lorem et dolor ipsum tempor aliquip quis veniam laboris sed magna labore
f400c932-50e0-4266-8395-19efd7b5aebb,2025-08-20 11:33:14,Cincinnati,49,Woman,Phone,7,5,4,3,Price,veniam sed aliquip amet consectetur ex do lorem adipiscing consequat nisi commodo tempor do
84d97be6-7224-4ad1-ad59-aa010a79a612,2025-08-13 14:34:25,Cincinnati,41,Man,Phone,6,1,1,4,Price;Speed,veniam incididunt nostrud exercitation ut aliquip enim minim enim ut magna labore lorem elit
10f9d3e0-0181-488e-8ddc-e5ec956e28ab,2025-06-02 08:15:20,Cleveland,29,Man,Web,5,3,5,4,Price;Security;Quality,amet labore ut minim nisi ut ea ipsum exercitation ut dolor nostrud enim quis
1ec17385-13f3-47d8-bc90-029141211f92,2025-07-22 20:13:02,Cleveland,36,Man,In-person,8,4,2,3,Price;Speed,ut veniam eiusmod amet elit ex quis quis lorem ut ullamco eiusmod minim nisi
9a747c84-8ae3-460e-97df-62f8706cb04e,2025-06-09 20:49:21,Cincinnati,38,Non-binary,Web,10,4,3,2,Speed,dolor veniam ut exercitation amet amet minim sed minim labore labore enim ipsum elit
71461507-c489-435b-a659-132f9f439081,2025-06-04 12:51:11,Dayton,29,Woman,In-person,5,3,3,5,Speed,do dolore ipsum amet ipsum elit sed minim ut nisi magna consequat tempor consequat
9604e203-1473-49d1-9f17-44610b0bcf0c,2025-08-14 18:58:25,Columbus,45,Woman,Mobile App,5,4,3,6,Speed;Integrations;Quality,tempor et quis enim ad consectetur commodo enim minim elit ex labore sed nostrud
a6473ced-934f-4355-a817-6c5896282648,2025-09-09 15:26:32,Cincinnati,80,Non-binary,Web,5,4,4,5,Price;Support,nostrud lorem elit dolore sed consequat quis do ut ut ea tempor commodo minim
77fea374-57fa-453f-b357-08b4752fbeb7,2025-08-22 17:08:32,Cincinnati,25,Man,Web,7,3,4,4,Speed;Quality;Integrations,ea dolore consectetur aliquip do lorem sed quis ad nisi commodo ex amet dolore
e5e3822d-7df8-40ec-80b2-5e0120536192,2025-06-18 23:16:59,Dayton,72,Man,Web,7,3,4,6,Security;Quality,ad commodo consectetur aliquip aliqua minim lorem enim ullamco laboris ad ea ad nostrud
ceeb8f0b-cfe0-49a0-860a-e34feac7d3d8,2025-08-11 03:14:14,Cincinnati,35,Woman,Mobile App,5,4,2,6,Security;Price;Support,nostrud veniam tempor nostrud consequat minim nisi ut aliquip magna incididunt ut magna consequat
2f660882-a2a6-4a66-9c01-1778ae8334c4,2025-07-24 01:42:01,Columbus,59,Woman,Web,2,1,4,7,Price;Support;UI,adipiscing consequat consequat consequat ullamco commodo quis ex commodo ullamco ullamco sit ut ea
c4f573b4-7bab-41b4-9eb8-59c0a7ea0f42,2025-08-24 09:58:09,Columbus,24,Woman,Web,0,3,4,3,Speed;Security,veniam consequat amet veniam eiusmod sit minim do laboris nisi ut lorem ut ea
09b0c583-752d-46fc-93b5-7a3c0c98dc07,2025-07-26 05:47:02,Cincinnati,50,Non-binary,Mobile App,5,5,2,3,Speed;Quality;UI,et labore exercitation consequat ea nostrud ut et ut minim nisi magna tempor nostrud
c28afe62-ae58-4e2c-aa17-1d8c5bd669e9,2025-06-01 11:06:51,Cincinnati,39,Woman,Mobile App,6,4,2,6,Integrations;Speed;Support,consequat exercitation veniam do ex ex tempor quis aliqua ut tempor incididunt ad tempor
50f0190e-e65d-42e5-805e-0e62a7f17d47,2025-07-09 09:45:55,Cincinnati,42,Man,Web,7,2,1,7,Integrations;Security,do ut sed et consequat incididunt elit eiusmod ex ea magna tempor sed tempor
72f8ea76-caf8-4268-ae04-e48546e4e901,2025-07-15 09:24:48,Cincinnati,66,Woman,Mobile App,6,2,3,5,Quality,tempor minim et ipsum minim dolore ea do labore sed nisi ea nostrud aliqua
91f57a83-7bd9-4194-8e2c-d7323d68e5bc,2025-08-18 05:54:57,Columbus,83,Woman,Web,7,4,4,3,Security;Quality;Speed,labore labore et ea amet ad ipsum amet ea ut consequat et ipsum minim
2b081bed-f17a-4789-be94-ee550c3f91be,2025-07-24 21:21:10,Cincinnati,43,Woman,Mobile App,6,5,4,6,UI,ea dolore dolor ex tempor do aliqua incididunt labore lorem laboris ipsum aliqua ad
5739ab96-4ecf-4807-8aaa-d6538eaed75b,2025-07-23 03:15:54,Columbus,21,Woman,Web,8,2,4,7,Price,ut enim exercitation exercitation quis consectetur commodo magna veniam do lorem magna adipiscing ea
a6dc1b42-085b-4029-aecc-dfc4d4f2d18c,2025-08-02 10:56:20,Columbus,19,Man,Mobile App,1,3,2,6,Price,ut ut eiusmod adipiscing exercitation veniam sed lorem elit ad laboris ea amet ut
287bf591-8082-4756-afb7-7d675452381b,2025-09-01 12:23:58,Cleveland,31,Woman,Phone,8,4,4,7,Integrations;UI;Speed,ut ea nisi elit veniam enim veniam dolor ipsum ipsum tempor do sit nisi
58e87dc7-8782-4f8d-a17c-b9aca9fad7ed,2025-09-10 02:01:16,Columbus,23,Man,Web,3,5,2,4,Support;Integrations;UI,incididunt do aliqua sit ipsum tempor enim laboris magna sed labore quis commodo consequat
123ac885-5292-4134-8a8b-4078ec5c916d,2025-07-19 06:19:11,Columbus,26,Man,Mobile App,8,4,3,4,Speed;Price,ipsum ex amet incididunt ullamco ad ea ut ipsum commodo exercitation adipiscing exercitation nisi
2acf2569-39d6-49d4-9048-e85bbc6b10e8,2025-07-09 23:46:22,Louisville,72,Non-binary,Web,4,2,3,4,Quality;Price,nisi tempor ad ad ullamco et enim veniam aliquip incididunt consequat dolore consequat labore
05c56511-3119-4846-849c-691431cfe658,2025-07-26 17:18:27,Columbus,27,Woman,Mobile App,7,5,3,2,Support;Integrations;Security,laboris eiusmod quis dolor eiusmod elit ipsum sit elit aliqua ex sit ut do
66e4dbbf-8dbb-4666-8141-dcd731f030d9,2025-08-02 11:53:51,Cincinnati,46,Woman,In-person,8,3,3,1,Security;Speed,amet eiusmod consectetur ad do nostrud et ut ex et ipsum nostrud do magna
1af2e005-3ba4-4fa7-8e6e-8711e8c66f1d,2025-06-17 00:44:35,Cincinnati,66,Woman,Mobile App,3,1,3,2,Security;Price,et lorem adipiscing eiusmod adipiscing adipiscing ut consectetur quis et minim dolor amet sit
aef2df2b-f597-436b-bea1-c0db5698ad69,2025-08-06 09:12:02,Cincinnati,64,Man,Web,6,2,1,6,Support;Security;UI,sed magna eiusmod do consequat labore ut do ut eiusmod aliquip minim ex aliqua
775f220f-d7e8-4abb-b431-d0d2788bb447,2025-07-23 13:32:53,Cincinnati,27,Man,Phone,5,5,4,4,Support;Integrations;Security,ut do eiusmod ut amet ea labore consequat lorem minim ad quis exercitation enim
3fd6197c-b6c6-4b7e-984f-5f4b907cb587,2025-06-15 09:32:43,Columbus,77,Prefer not to say,Mobile App,8,3,3,3,UI,nisi ut et ad commodo nostrud sit quis ipsum laboris ullamco sit minim nisi
cb583c43-5165-4664-949a-3c457dfad2a9,2025-07-24 15:24:34,Cincinnati,34,Woman,Web,7,5,3,1,Support,enim incididunt ut ad tempor aliqua ut sed aliquip et tempor ea consequat magna
8414e407-3707-4590-a285-55151fb214af,2025-09-05 17:50:36,Cincinnati,48,Woman,Web,4,3,1,3,Price;Security;UI,do do enim dolor incididunt quis ut dolor et ad nostrud dolor minim veniam
67f993c6-1ff5-413f-8819-16106092c422,2025-07-10 16:07:14,Columbus,59,Woman,Web,3,2,4,5,Speed,aliquip nostrud eiusmod ut aliquip laboris do laboris nostrud quis quis tempor dolore consectetur
8d56fb32-5b48-460e-9a2a-de9962062e1a,2025-07-27 11:23:44,Cincinnati,68,Man,Mobile App,1,4,3,4,Integrations;Support;Speed,sit nisi quis ullamco dolor dolor et sed ad ut nisi adipiscing nostrud dolore
05a6279c-55cd-4928-b371-587bf35bed72,2025-09-05 08:27:22,Cleveland,20,Man,Mobile App,10,3,4,4,Security;Quality,eiusmod ut lorem quis ut aliquip adipiscing ex nisi ad labore consectetur quis ullamco
aa7a0115-0ee7-4104-b0ee-411de5fb92d1,2025-08-08 15:09:07,Cleveland,72,Man,Mobile App,9,5,3,7,Integrations,sit ut labore aliqua sit consectetur ea aliqua nostrud adipiscing ut veniam laboris nostrud
1f8c1514-8fec-4053-b02e-d44a332769ff,2025-07-23 13:25:07,Columbus,38,Non-binary,Mobile App,2,3,5,4,Quality,incididunt magna eiusmod sit veniam lorem ipsum eiusmod nostrud nostrud quis amet ullamco veniam
e7eb838b-13c1-42e2-81cb-d8754ee59025,2025-07-10 22:37:17,Cincinnati,84,Woman,Phone,7,3,4,3,Support;Integrations;UI,ad eiusmod ut et minim ex commodo adipiscing magna et aliqua ipsum do amet
84eae8f2-ce95-47c3-b328-d20768fa0506,2025-08-10 21:23:53,Columbus,76,Man,Web,3,4,4,2,UI;Integrations;Price,nisi lorem dolore ad aliqua ad commodo dolor adipiscing ad et aliquip ad dolore
68fbe2cb-7f14-4e65-b68a-f49ad7245906,2025-07-03 11:36:20,Cleveland,56,Man,Web,5,3,3,4,Security,do amet do elit ut ipsum commodo magna dolor sed tempor veniam dolore ut
cbae2251-8563-4ad1-88eb-bb60cc0a7339,2025-09-11 20:52:39,Cincinnati,46,Man,Web,2,4,4,6,Speed;UI;Quality,lorem sed elit sit ea ut ipsum ea elit consectetur sed eiusmod elit incididunt
071136bb-8b4b-4cea-9e46-dfbb4a1f60ce,2025-06-23 18:10:32,Louisville,31,Woman,Web,10,4,3,5,Security;Support;Integrations,dolor veniam ex ut laboris laboris veniam ipsum laboris commodo sed sed lorem ut
1aa45893-a384-4983-bb6f-7747f764c42f,2025-07-27 12:23:21,Dayton,67,Man,Web,9,2,5,4,Price,eiusmod quis et dolor ut magna ullamco elit dolore veniam ex do laboris ut
9012a969-c757-484b-ad78-aa3a692fb2f7,2025-06-01 16:50:36,Louisville,39,Woman,Phone,7,1,2,3,Security;Price,ut ut nostrud sed exercitation ipsum labore do do commodo sed consequat quis elit
ecd10d44-47e0-4fc8-b26f-a055c4b475ed,2025-07-04 02:22:55,Cincinnati,64,Woman,Web,10,5,5,6,Speed,do elit labore dolor dolor nostrud commodo tempor aliquip dolore commodo lorem labore exercitation
d9f061fb-ec2f-4a28-837c-046e405471fd,2025-07-07 05:57:19,Cincinnati,80,Man,Web,9,4,3,4,Security,veniam incididunt consectetur enim enim ullamco ea dolor ad nisi lorem ad magna ut
d904812c-1e9b-4b60-b8a3-2ad50132b446,2025-06-11 04:17:31,Cincinnati,48,Woman,Phone,7,4,3,7,UI,amet consequat dolor ipsum sit ea et tempor do ea ex ut ex ex
1da98f46-d6f0-414a-8092-f62826e320a2,2025-07-20 02:16:31,Cincinnati,43,Man,In-person,5,5,3,7,Price,incididunt ullamco amet ipsum ea consequat adipiscing sit ut labore do exercitation consequat ex
64964ae3-17da-438f-b5e0-3c09a410c9e5,2025-06-29 23:46:00,Columbus,25,Man,Mobile App,10,5,4,3,Support;Speed;UI,incididunt quis exercitation aliquip adipiscing commodo dolor commodo aliquip lorem ut ut ipsum aliquip
cf7bb755-b687-4b27-a6bc-a950ed17a360,2025-07-31 20:49:26,Cincinnati,79,Woman,Mobile App,5,3,3,5,UI;Integrations;Quality,sed enim incididunt lorem commodo ad adipiscing enim dolor ex ut consectetur labore adipiscing
f118c740-4935-4d10-8654-8eeccf574a79,2025-08-23 06:25:26,Cincinnati,41,Woman,Web,10,5,3,3,Speed,do ipsum magna aliqua commodo ut ut ut laboris dolor aliquip ut dolore elit
9b0af21c-44a5-4873-a1fc-b9ef88ad93ef,2025-08-31 02:56:56,Louisville,65,Man,In-person,10,1,4,3,Price;UI;Speed,sit elit incididunt amet adipiscing lorem amet sit adipiscing sed consectetur consequat magna eiusmod
689e3c85-eabc-4ae9-8b79-cb18e631044f,2025-07-20 12:23:36,Cincinnati,69,Woman,Web,6,4,4,3,UI;Speed,ut amet magna commodo veniam labore dolor dolore aliquip ut dolore dolore ex laboris
3859956f-72ee-401d-bdd2-27c8dc4a229f,2025-06-10 22:09:45,Cleveland,49,Man,Web,8,1,5,5,UI;Quality;Speed,consectetur sit ex eiusmod eiusmod tempor aliquip ut dolore tempor lorem consequat sit et
2701ea3c-b7a7-4e5d-88db-a49879187ea8,2025-08-20 04:00:55,Columbus,64,Woman,Mobile App,7,5,3,6,UI,do amet dolor ex dolore commodo nisi aliquip consectetur ut sit aliqua sit eiusmod
2d9d50f6-ff4d-42e3-9613-31eac83a143a,2025-08-11 06:26:33,Cleveland,62,Woman,Mobile App,10,3,4,6,UI;Support;Price,lorem commodo elit quis enim aliquip consequat sit eiusmod ullamco veniam ullamco lorem consequat
bcaea75d-2449-424b-85c3-5e15dbde3391,2025-07-21 16:14:57,Columbus,20,Woman,Mobile App,7,4,4,4,Integrations;Quality;Price,aliquip adipiscing do exercitation commodo incididunt elit enim tempor eiusmod ex ea ipsum aliquip
fdea0aa6-627b-4f8d-9091-caf2d5b8303d,2025-07-01 18:22:06,Cincinnati,38,Woman,Web,6,4,2,4,Speed;Quality,amet ut amet ut ex commodo nisi magna sed commodo ut quis ad dolore
b9eb7011-4b40-4eab-812d-47f4151f97b8,2025-06-17 01:32:33,Louisville,22,Woman,Mobile App,2,2,4,4,UI;Price,veniam ut amet exercitation elit ut ad enim ad sit do consequat amet commodo
40fbcdc4-d4fb-483b-b5e8-0a0e20609633,2025-06-21 10:55:24,Cincinnati,51,Man,Mobile App,9,5,5,1,Integrations;UI,ut do amet elit incididunt tempor veniam ad quis consectetur exercitation dolore quis aliqua
e9429e7d-afa0-4765-bf26-25e23c2eba12,2025-06-15 23:42:50,Cincinnati,68,Woman,Mobile App,8,4,4,5,Price,ut et ut eiusmod commodo nostrud eiusmod nisi minim magna nisi quis lorem et
1f800cb3-820f-4e6a-8103-ae5ae3706989,2025-07-14 23:41:24,Columbus,61,Woman,Mobile App,10,3,3,3,Price;Security,amet dolor nisi ipsum aliqua do ea veniam labore amet ut elit aliqua enim
29d0f5f0-2bef-4a95-ad1c-7ed1af94cd2e,2025-06-21 17:59:05,Cincinnati,85,Woman,Phone,7,3,4,2,Support;Integrations,elit nostrud aliquip consequat consectetur ullamco labore lorem ut sit adipiscing aliquip adipiscing ut
820cf292-2cea-42de-bcd8-dd811c989115,2025-06-22 12:08:52,Cincinnati,77,Man,In-person,4,5,1,4,Speed;Security;Integrations,consectetur ea dolore laboris aliqua incididunt consectetur sit adipiscing tempor magna ut elit consectetur
5d20d2a8-fc5b-48aa-9265-71ac92a6aa12,2025-06-11 15:22:41,Cincinnati,81,Woman,Mobile App,2,3,2,4,Speed;Security;Price,adipiscing sit ex ut commodo ex ullamco sit incididunt veniam ut do minim minim
938ffa85-5732-4188-92cb-8164295c66fe,2025-09-03 11:01:38,Cincinnati,20,Prefer not to say,Mobile App,7,4,1,3,Speed,aliqua veniam aliqua amet eiusmod ad ut adipiscing adipiscing nostrud incididunt elit amet ut
f6de17ec-7b88-4bc1-803b-d65d4580f6c6,2025-07-04 10:35:15,Cincinnati,77,Non-binary,Phone,4,4,3,5,Support;Quality,dolor consequat magna exercitation enim commodo ad amet sit dolor exercitation dolor exercitation veniam
e1735e1f-7b74-4f90-aa42-04ac7ba94f04,2025-07-18 02:38:54,Dayton,66,Woman,Mobile App,9,5,3,4,Speed;UI;Security,ullamco aliquip exercitation do tempor sed elit ut exercitation veniam consequat ut et incididunt
c24229aa-7a81-4484-9566-58a4f85c2df4,2025-06-21 11:32:17,Dayton,20,Non-binary,Web,7,3,3,7,Quality;Speed,ut amet eiusmod ut et laboris laboris magna lorem veniam magna sit ut ipsum
a6aa95b1-f679-419a-b34f-27bb8241cd76,2025-07-16 06:56:42,Dayton,32,Woman,In-person,4,2,4,2,Quality;UI,nisi amet minim labore elit adipiscing ut et amet ut ad magna minim consectetur
b61af60b-ce0b-4cea-b099-61f28c864089,2025-07-05 20:22:32,Cincinnati,49,Woman,In-person,5,3,2,4,Quality;Integrations,consequat eiusmod veniam ut magna sit nisi ea laboris sed consequat commodo lorem tempor
c5f50a4f-d3ea-4537-9d80-ea3caa3c3f6f,2025-08-10 04:08:16,Dayton,78,Woman,Mobile App,10,3,4,5,Quality;Integrations,aliquip et ut tempor eiusmod amet ipsum lorem ut sit nostrud ut amet ad
9d4e7120-2bed-4fa3-9bbc-2edae14d069c,2025-08-26 11:24:11,Columbus,28,Man,Phone,9,5,5,6,Integrations;Support;Speed,do quis ex commodo nostrud aliqua adipiscing aliqua tempor aliquip ut ea ut do
177fd642-595c-4ba7-ab56-7509e9214b51,2025-09-10 15:59:23,Cincinnati,76,Man,Mobile App,10,4,5,2,Price;Speed;Integrations,incididunt elit magna consequat quis aliqua aliqua ut sit exercitation ut consequat ut commodo
3b55c16f-fc20-45ab-8f22-b3f53a90ff6d,2025-08-23 12:11:03,Columbus,23,Woman,Mobile App,7,4,1,4,Security,laboris incididunt adipiscing aliqua nostrud tempor consequat enim lorem labore labore incididunt consequat aliquip
420830dd-42d8-4ee6-bc31-a79b4ac176ca,2025-08-05 16:04:23,Cincinnati,77,Non-binary,Mobile App,9,5,5,5,Quality,nisi sit consectetur lorem minim nisi ut tempor consequat amet aliqua adipiscing ex ut
5b5c3834-8f0c-4a27-840a-05f75c041a95,2025-06-07 20:58:30,Dayton,37,Man,Web,6,5,3,5,Speed,minim elit labore nisi sit magna adipiscing quis exercitation dolore do quis et commodo
4c041a54-a7db-4e9e-88f4-3d62bdc29dec,2025-07-13 13:22:40,Louisville,74,Man,In-person,5,4,5,4,Integrations;Price,sit ut ex dolor tempor laboris incididunt adipiscing nostrud ad ex et laboris ut
109fb892-bc67-49ec-8eea-6f2ca970ed16,2025-08-05 22:46:52,Cincinnati,72,Man,Web,10,3,3,4,Security,eiusmod incididunt nostrud labore sed veniam ullamco laboris magna tempor dolor minim dolore aliquip
80ecc127-c200-43cc-a395-883bd2fe7daa,2025-08-12 15:38:10,Columbus,18,Non-binary,Phone,7,4,3,2,Security;Support,minim do enim amet nisi enim aliquip ut ut veniam ex ut ullamco ea
c7bae501-7041-40e0-a64a-8d4fb25bf8c4,2025-08-20 02:30:23,Cleveland,28,Man,Web,2,4,3,4,Integrations;UI;Security,exercitation dolor laboris consequat dolor nisi ut minim aliquip consequat et incididunt elit ipsum
18102521-51cd-411a-bb02-5b8d28119122,2025-06-22 04:46:42,Cincinnati,60,Man,Mobile App,4,3,3,3,Security,elit sed dolor veniam ut nostrud ut ad dolor ea adipiscing exercitation amet consequat
e9ecd20b-f54a-4c65-80d2-8c5857bf22d0,2025-08-26 03:15:53,Cincinnati,31,Man,Web,10,1,5,6,UI;Security;Quality,ullamco labore sit adipiscing sit ut consectetur aliquip enim consectetur ullamco aliquip ipsum nisi
a1c009ad-96ef-45e3-a8bb-5684650d1817,2025-07-14 07:51:32,Dayton,50,Man,In-person,10,1,4,4,Speed;Security,nostrud aliqua quis sed ut ut amet aliqua ipsum adipiscing aliqua nisi ullamco do
49e801ef-e5d1-4405-8992-8e97c7bfa82c,2025-06-27 12:50:13,Dayton,60,Man,Mobile App,4,2,3,1,Integrations;Support,eiusmod dolor consectetur ullamco amet aliqua ea nisi ex commodo aliqua consequat exercitation tempor
ab32bb11-2e54-4a29-a357-61ac03169d75,2025-09-08 14:20:37,Cleveland,84,Man,Web,9,4,5,5,Support,ea aliquip consequat nostrud elit ut laboris incididunt minim ut lorem quis ea consectetur
0c0c3982-c2b7-4153-9a06-22217b6becaa,2025-07-18 00:13:24,Cincinnati,58,Woman,Mobile App,6,4,3,3,Integrations,veniam ad consectetur sed sit ex amet labore dolor incididunt lorem consectetur sit enim
